"","city","Open_Date","EV Level1 EVSE Num","EV Level2 EVSE Num","EV DC Fast Count","county"
"1476","fresno",NA,NA,4,NA,"Fresno"
"1477","fresno",NA,NA,4,NA,"Fresno"
"1478","fresno","4/1/2019",NA,16,NA,"Fresno"
"1479","fresno","12/5/2018",NA,7,NA,"Fresno"
"1480","fresno",NA,NA,NA,2,"Fresno"
"1481","fresno",NA,NA,2,NA,"Fresno"
"1482","fresno","7/1/2019",NA,10,NA,"Fresno"
"1483","fresno","4/10/2019",NA,10,NA,"Fresno"
"1484","fresno","3/28/2019",NA,10,NA,"Fresno"
"1485","fresno","7/1/2015",NA,1,NA,"Fresno"
"1486","fresno","5/1/2015",NA,1,NA,"Fresno"
"1487","fresno","5/1/2016",NA,3,NA,"Fresno"
"1488","fresno",NA,NA,10,NA,"Fresno"
"1489","fresno","5/1/2015",NA,4,2,"Fresno"
"1490","fresno",NA,NA,1,2,"Fresno"
"1491","fresno","7/17/2012",NA,6,NA,"Fresno"
"1492","fresno",NA,NA,2,NA,"Fresno"
"1493","fresno","12/10/2020",NA,8,2,"Fresno"
"1494","fresno",NA,NA,2,NA,"Fresno"
"1495","fresno","1/8/2020",NA,4,NA,"Fresno"
"1496","fresno","11/23/2020",NA,NA,12,"Fresno"
"1497","fresno","4/10/2014",NA,2,NA,"Fresno"
"1498","fresno","5/10/2017",NA,2,NA,"Fresno"
"1499","fresno",NA,NA,6,NA,"Fresno"
"1500","fresno","8/1/2017",NA,2,NA,"Fresno"
"1501","fresno","4/1/2019",NA,2,NA,"Fresno"
"1502","fresno","8/19/2019",NA,7,NA,"Fresno"
"1503","fresno",NA,NA,2,NA,"Fresno"
"1504","fresno","12/11/2020",NA,2,2,"Fresno"
"1505","fresno",NA,NA,2,4,"Fresno"
"1506","fresno","4/1/2019",NA,10,NA,"Fresno"
"1507","fresno","3/15/2011",NA,1,NA,"Fresno"
"1508","fresno",NA,NA,2,NA,"Fresno"
"1509","fresno",NA,NA,1,2,"Fresno"
"1510","fresno",NA,NA,2,NA,"Fresno"
"1511","fresno","1/16/2020",NA,4,NA,"Fresno"
"1512","fresno","4/28/2019",NA,6,NA,"Fresno"
"1513","fresno","1/22/2020",NA,4,NA,"Fresno"
"1514","fresno","6/26/2020",NA,10,NA,"Fresno"
"1515","fresno","7/24/2017",NA,1,NA,"Fresno"
"1516","fresno",NA,NA,NA,4,"Fresno"
"1517","fresno","12/11/2020",NA,3,NA,"Fresno"
"1518","fresno","3/1/2016",NA,10,NA,"Fresno"
"1519","fresno",NA,NA,10,NA,"Fresno"
"1520","fresno","4/28/2019",NA,6,NA,"Fresno"
"1521","fresno",NA,NA,2,NA,"Fresno"
"1522","fresno",NA,NA,2,NA,"Fresno"
"1523","fresno","10/9/2017",NA,2,NA,"Fresno"
"1524","fresno",NA,NA,2,NA,"Fresno"
"1525","fresno",NA,NA,NA,4,"Fresno"
"1526","fresno","5/1/2015",NA,4,NA,"Fresno"
"1527","fresno",NA,NA,2,NA,"Fresno"
"1528","fresno","1/23/2020",NA,4,NA,"Fresno"
"1529","fresno",NA,NA,2,3,"Fresno"
"1530","fresno",NA,NA,6,NA,"Fresno"
"1531","fresno","3/15/2011",NA,1,NA,"Fresno"
"1532","fresno",NA,NA,NA,4,"Fresno"
"1533","fresno",NA,NA,1,3,"Fresno"
"1534","fresno","6/26/2020",NA,10,NA,"Fresno"
"1535","fresno",NA,NA,6,NA,"Fresno"
"1536","fresno",NA,NA,NA,4,"Fresno"
"1537","fresno",NA,NA,2,NA,"Fresno"
"1538","fresno","12/1/2015",NA,10,NA,"Fresno"
"1539","fresno","12/19/2016",NA,6,NA,"Fresno"
"1540","fresno","2/1/2016",NA,NA,10,"Fresno"
"1541","fresno","12/19/2016",8,NA,NA,"Fresno"
"1542","fullerton",NA,NA,2,NA,"Orange"
"1543","fullerton",NA,NA,2,NA,"Orange"
"1544","fullerton",NA,NA,4,NA,"Orange"
"1545","fullerton",NA,NA,4,NA,"Orange"
"1546","fullerton",NA,NA,8,NA,"Orange"
"1547","fullerton",NA,NA,2,NA,"Orange"
"1548","fullerton",NA,NA,4,NA,"Orange"
"1549","fullerton",NA,NA,8,NA,"Orange"
"1550","fullerton","11/3/2020",NA,8,NA,"Orange"
"1551","fullerton",NA,NA,5,NA,"Orange"
"1552","fullerton",NA,NA,2,4,"Orange"
"1553","fullerton",NA,NA,7,NA,"Orange"
"1554","fullerton",NA,NA,1,NA,"Orange"
"1555","fullerton",NA,NA,7,NA,"Orange"
"1556","fullerton",NA,NA,35,NA,"Orange"
"1557","fullerton",NA,NA,1,NA,"Orange"
"1558","fullerton","11/3/2020",NA,4,NA,"Orange"
"1559","fullerton",NA,NA,3,NA,"Orange"
"1560","fullerton",NA,NA,NA,1,"Orange"
"1561","fullerton",NA,NA,6,NA,"Orange"
"1562","fullerton","5/1/2012",NA,2,NA,"Orange"
"1563","fulton","9/1/2017",NA,1,NA,"Sonoma"
"1564","fulton","6/1/2015",NA,2,NA,"Sonoma"
"1565","fulton","3/1/2019",NA,2,NA,"Sonoma"
"1566","galt",NA,NA,4,NA,"Sacramento"
"1567","galt",NA,NA,NA,2,"Sacramento"
"1568","galt","7/1/2015",NA,3,NA,"Sacramento"
"1569","garberville",NA,NA,NA,4,"Humboldt"
"1570","garberville","9/29/2016",NA,1,NA,"Humboldt"
"1571","garberville",NA,NA,2,2,"Humboldt"
"1572","garden grove","12/2/2019",NA,NA,1,"Orange"
"1573","garden grove","12/1/2018",NA,2,2,"Orange"
"1574","garden grove",NA,NA,2,NA,"Orange"
"1575","garden grove",NA,NA,1,NA,"Orange"
"1576","garden grove",NA,NA,2,NA,"Orange"
"1577","garden grove",NA,NA,NA,6,"Orange"
"1578","garden grove",NA,NA,1,2,"Orange"
"1579","garden grove","3/15/2011",NA,2,1,"Orange"
"1580","garden grove",NA,NA,NA,2,"Orange"
"1581","garden grove",NA,NA,2,NA,"Orange"
"1582","garden grove",NA,NA,2,NA,"Orange"
"1583","garden grove",NA,NA,NA,4,"Orange"
"1584","gardena","3/15/2011",NA,1,NA,"Los Angeles"
"1585","gardena",NA,NA,1,NA,"Los Angeles"
"1586","gardena","3/1/2016",NA,10,NA,"Los Angeles"
"1587","gardena",NA,NA,2,NA,"Los Angeles"
"1588","gardena","10/13/2017",NA,1,NA,"Los Angeles"
"1589","gardena","11/3/2020",NA,2,NA,"Los Angeles"
"1590","gardena","3/15/2011",NA,1,NA,"Los Angeles"
"1591","gardena",NA,NA,1,NA,"Los Angeles"
"1592","gardena",NA,NA,1,NA,"Los Angeles"
"1593","gardena","3/5/2018",NA,1,NA,"Los Angeles"
"1594","gardena","5/1/2020",NA,2,NA,"Los Angeles"
"1595","geyserville",NA,2,2,NA,"Sonoma"
"1596","geyserville","3/1/2019",NA,2,NA,"Sonoma"
"1597","geyserville","3/1/2017",NA,3,NA,"Sonoma"
"1598","geyserville","3/1/2019",NA,3,NA,"Sonoma"
"1599","geyserville","9/1/2017",NA,1,NA,"Sonoma"
"1600","geyserville","3/1/2019",NA,6,NA,"Sonoma"
"1601","geyserville","8/1/2015",NA,1,NA,"Sonoma"
"1602","gilroy","3/15/2011",NA,1,NA,"Santa Clara"
"1603","gilroy",NA,NA,NA,8,"Santa Clara"
"1604","gilroy",NA,NA,NA,2,"Santa Clara"
"1605","gilroy",NA,NA,NA,2,"Santa Clara"
"1606","gilroy","11/30/2012",NA,NA,12,"Santa Clara"
"1607","gilroy",NA,NA,2,NA,"Santa Clara"
"1608","gilroy","6/1/2013",NA,NA,16,"Santa Clara"
"1609","glen ellen","4/1/2016",NA,3,NA,"Sonoma"
"1610","glen ellen","12/15/2016",NA,1,NA,"Sonoma"
"1611","glendale",NA,NA,2,NA,"Los Angeles"
"1612","glendale",NA,NA,4,NA,"Los Angeles"
"1613","glendale",NA,NA,4,NA,"Los Angeles"
"1614","glendale","1/20/2020",NA,4,NA,"Los Angeles"
"1615","glendale","11/3/2020",NA,4,NA,"Los Angeles"
"1616","glendale","3/15/2011",NA,1,NA,"Los Angeles"
"1617","glendale",NA,NA,6,NA,"Los Angeles"
"1618","glendale",NA,NA,5,NA,"Los Angeles"
"1619","glendale","1/20/2020",NA,2,NA,"Los Angeles"
"1620","glendale",NA,NA,1,NA,"Los Angeles"
"1621","glendale",NA,NA,4,NA,"Los Angeles"
"1622","glendale",NA,NA,2,NA,"Los Angeles"
"1623","glendale","1/20/2020",NA,28,NA,"Los Angeles"
"1624","glendale","2/27/2013",NA,1,NA,"Los Angeles"
"1625","glendale",NA,NA,4,NA,"Los Angeles"
"1626","glendale","11/1/2015",NA,2,NA,"Los Angeles"
"1627","glendale",NA,NA,2,NA,"Los Angeles"
"1628","glendale",NA,NA,2,2,"Los Angeles"
"1629","glendale",NA,NA,1,3,"Los Angeles"
"1630","glendale","1/20/2020",NA,1,NA,"Los Angeles"
"1631","glendale",NA,NA,NA,1,"Los Angeles"
"1632","glendale","7/23/2018",NA,NA,20,"Los Angeles"
"1633","glendale",NA,NA,4,NA,"Los Angeles"
"1634","glendale","11/3/2020",NA,4,NA,"Los Angeles"
"1635","glendale",NA,NA,NA,3,"Los Angeles"
"1636","glendale",NA,NA,2,NA,"Los Angeles"
"1637","glendale","1/20/2020",NA,1,NA,"Los Angeles"
"1638","glendale","3/15/2011",NA,1,NA,"Los Angeles"
"1639","glendale",NA,NA,4,NA,"Los Angeles"
"1640","glendale","11/2/2020",NA,1,NA,"Los Angeles"
"1641","glendale",NA,NA,1,NA,"Los Angeles"
"1642","glendale",NA,NA,14,NA,"Los Angeles"
"1643","glendale",NA,NA,6,NA,"Los Angeles"
"1644","glendora",NA,NA,1,2,"Los Angeles"
"1645","glendora",NA,NA,2,NA,"Los Angeles"
"1646","glendora",NA,NA,4,2,"Los Angeles"
"1647","glendora","4/30/2002",NA,3,NA,"Los Angeles"
"1648","goleta",NA,NA,2,NA,"Santa Barbara"
"1649","goleta",NA,NA,2,NA,"Santa Barbara"
"1650","goleta","3/15/2011",NA,3,NA,"Santa Barbara"
"1651","goleta",NA,NA,2,NA,"Santa Barbara"
"1652","goleta",NA,NA,4,NA,"Santa Barbara"
"1653","goleta","4/1/2018",NA,4,NA,"Santa Barbara"
"1654","goleta",NA,NA,2,NA,"Santa Barbara"
"1655","goleta","5/1/2015",NA,1,NA,"Santa Barbara"
"1656","goleta","7/6/2014",NA,4,NA,"Santa Barbara"
"1657","goleta",NA,NA,NA,1,"Santa Barbara"
"1658","goleta",NA,NA,2,NA,"Santa Barbara"
"1659","goleta","12/15/2015",NA,NA,1,"Santa Barbara"
"1660","goleta","5/8/2020",NA,NA,12,"Santa Barbara"
"1661","gonzales","4/1/2019",NA,1,NA,"Monterey"
"1662","granada hills","12/28/2020",NA,NA,16,"Los Angeles"
"1663","granada hills",NA,NA,1,NA,"Los Angeles"
"1664","granada hills",NA,NA,1,NA,"Los Angeles"
"1665","granada hills","9/1/2018",NA,3,NA,"Los Angeles"
"1666","granada hills",NA,NA,2,NA,"Los Angeles"
"1667","grand terrace",NA,NA,2,4,"San Bernardino"
"1668","granite bay","6/15/1998",NA,1,NA,"Placer"
"1669","granite bay",NA,NA,2,NA,"Placer"
"1670","granite bay",NA,NA,2,NA,"Placer"
"1671","grass valley",NA,NA,2,4,"Nevada"
"1672","grass valley","1/1/2019",NA,2,NA,"Nevada"
"1673","grass valley","4/1/2016",NA,2,NA,"Nevada"
"1674","grass valley",NA,NA,24,NA,"Nevada"
"1675","grass valley",NA,NA,4,NA,"Nevada"
"1676","greenbrae","12/21/2020",NA,NA,14,"Marin"
"1677","greenbrae","11/3/2020",NA,2,NA,"Marin"
"1678","greenfield","8/30/2020",NA,4,NA,"Monterey"
"1679","greenfield","12/14/2020",NA,NA,12,"Monterey"
"1680","groveland",NA,NA,2,NA,"Tuolumne"
"1681","groveland","8/1/2014",NA,1,NA,"Tuolumne"
"1682","groveland","8/1/2015",NA,2,NA,"Tuolumne"
"1683","groveland",NA,NA,NA,2,"Tuolumne"
"1684","groveland","1/15/2017",NA,NA,7,"Tuolumne"
"1685","grover beach",NA,NA,1,NA,"San Luis Obispo"
"1686","grover beach",NA,NA,1,NA,"San Luis Obispo"
"1687","grover beach",NA,NA,1,NA,"San Luis Obispo"
"1688","guadalupe","1/1/2019",NA,2,NA,"Santa Barbara"
"1689","guerneville","11/3/2020",NA,2,NA,"Sonoma"
"1690","guerneville","9/1/2017",NA,3,NA,"Sonoma"
"1691","guerneville",NA,1,1,NA,"Sonoma"
"1692","gustine",NA,NA,2,6,"Merced"
"1693","gustine","3/1/2019",NA,NA,12,"Merced"
"1694","gustine","12/15/2014",10,NA,NA,"Merced"
"1695","hacienda heights",NA,NA,1,2,"Los Angeles"
"1696","half moon bay",NA,NA,1,3,"San Mateo"
"1697","half moon bay",NA,NA,2,NA,"San Mateo"
"1698","half moon bay",NA,NA,2,NA,"San Mateo"
"1699","half moon bay",NA,NA,1,2,"San Mateo"
"1700","half moon bay","7/1/2015",NA,8,NA,"San Mateo"
"1701","half moon bay",NA,NA,2,NA,"San Mateo"
"1702","half moon bay",NA,NA,2,NA,"San Mateo"
"1703","half moon bay","3/1/2019",NA,1,NA,"San Mateo"
"1704","half moon bay",NA,NA,2,NA,"San Mateo"
"1705","hanford",NA,NA,2,NA,"Kings"
"1706","hanford",NA,NA,1,NA,"Kings"
"1707","hanford","12/27/2017",NA,8,NA,"Kings"
"1708","hanford","4/1/2015",NA,1,NA,"Kings"
"1709","hanford",NA,NA,1,NA,"Kings"
"1710","hanford",NA,NA,2,NA,"Kings"
"1711","hanford",NA,NA,1,NA,"Kings"
"1712","hanford","4/1/2015",NA,1,NA,"Kings"
"1713","hanford","1/15/2017",NA,2,NA,"Kings"
"1714","hanford",NA,NA,2,NA,"Kings"
"1715","hanford",NA,NA,4,NA,"Kings"
"1716","hanford",NA,NA,1,NA,"Kings"
"1717","hanford",NA,NA,1,NA,"Kings"
"1718","hanford",NA,NA,2,NA,"Kings"
"1719","harbor city",NA,NA,10,NA,"Los Angeles"
"1720","hawaiian gardens","9/1/2017",NA,3,NA,"Los Angeles"
"1721","hawaiian gardens",NA,NA,2,NA,"Los Angeles"
"1722","hawthorne",NA,NA,2,NA,"Los Angeles"
"1723","hawthorne","11/1/2018",NA,5,NA,"Los Angeles"
"1724","hawthorne","1/31/2020",NA,NA,12,"Los Angeles"
"1725","hawthorne",NA,NA,2,NA,"Los Angeles"
"1726","hawthorne","11/3/2020",NA,70,NA,"Los Angeles"
"1727","hawthorne","4/1/2015",NA,3,NA,"Los Angeles"
"1728","hawthorne","11/3/2020",NA,8,NA,"Los Angeles"
"1729","hawthorne","11/3/2020",NA,5,NA,"Los Angeles"
"1730","hawthorne","10/5/2020",NA,NA,16,"Los Angeles"
"1731","hawthorne","7/23/2018",NA,NA,10,"Los Angeles"
"1732","hayward",NA,NA,14,NA,"Alameda"
"1733","hayward","6/4/2020",NA,10,NA,"Alameda"
"1734","hayward",NA,1,1,NA,"Alameda"
"1735","hayward","7/26/2019",NA,10,NA,"Alameda"
"1736","hayward",NA,NA,10,2,"Alameda"
"1737","hayward","7/26/2019",NA,2,NA,"Alameda"
"1738","hayward",NA,NA,4,NA,"Alameda"
"1739","hayward","10/9/2019",NA,10,NA,"Alameda"
"1740","hayward",NA,NA,34,NA,"Alameda"
"1741","hayward",NA,NA,NA,6,"Alameda"
"1742","hayward",NA,NA,9,NA,"Alameda"
"1743","hayward","8/1/2019",NA,2,NA,"Alameda"
"1744","hayward",NA,NA,6,NA,"Alameda"
"1745","hayward","8/23/2019",NA,1,NA,"Alameda"
"1746","hayward",NA,NA,6,NA,"Alameda"
"1747","hayward",NA,NA,2,1,"Alameda"
"1748","hayward",NA,NA,NA,1,"Alameda"
"1749","hayward","9/30/2019",NA,NA,14,"Alameda"
"1750","hayward",NA,NA,2,NA,"Alameda"
"1751","hayward",NA,NA,1,NA,"Alameda"
"1752","hayward","5/24/2019",NA,2,NA,"Alameda"
"1753","hayward","10/29/2019",NA,2,NA,"Alameda"
"1754","hayward",NA,NA,4,NA,"Alameda"
"1755","hayward","7/23/2019",NA,2,NA,"Alameda"
"1756","hayward","10/3/2019",NA,2,NA,"Alameda"
"1757","hayward",NA,NA,2,NA,"Alameda"
"1758","hayward",NA,NA,4,NA,"Alameda"
"1759","hayward","3/15/2011",NA,2,1,"Alameda"
"1760","hayward",NA,NA,2,NA,"Alameda"
"1761","hayward",NA,NA,2,NA,"Alameda"
"1762","hayward","8/22/2019",NA,2,NA,"Alameda"
"1763","hayward","8/3/2020",NA,2,NA,"Alameda"
"1764","hayward",NA,NA,1,2,"Alameda"
"1765","hayward","10/3/2019",NA,2,NA,"Alameda"
"1766","hayward",NA,NA,2,NA,"Alameda"
"1767","hayward","1/20/2020",NA,2,NA,"Alameda"
"1768","hayward",NA,NA,12,NA,"Alameda"
"1769","hayward","4/18/2019",NA,2,NA,"Alameda"
"1770","hayward","8/22/2019",NA,2,NA,"Alameda"
"1771","hayward","1/20/2020",NA,2,NA,"Alameda"
"1772","hayward",NA,NA,32,NA,"Alameda"
"1773","hayward","4/1/2019",NA,2,NA,"Alameda"
"1774","hayward",NA,NA,2,NA,"Alameda"
"1775","hayward",NA,NA,2,NA,"Alameda"
"1776","hayward",NA,NA,2,NA,"Alameda"
"1777","hayward",NA,NA,2,NA,"Alameda"
"1778","hayward","2/14/2020",NA,2,NA,"Alameda"
"1779","hayward",NA,NA,2,NA,"Alameda"
"1780","hayward",NA,NA,6,NA,"Alameda"
"1781","hayward","8/1/2019",NA,2,NA,"Alameda"
"1782","healdsburg","9/30/2019",NA,2,NA,"Sonoma"
"1783","healdsburg",NA,NA,6,NA,"Sonoma"
"1784","healdsburg","4/1/2016",NA,2,NA,"Sonoma"
"1785","healdsburg","3/1/2019",NA,6,NA,"Sonoma"
"1786","healdsburg","9/1/2017",NA,1,NA,"Sonoma"
"1787","healdsburg","11/1/2018",NA,3,NA,"Sonoma"
"1788","healdsburg","11/3/2020",NA,6,NA,"Sonoma"
"1789","healdsburg",NA,NA,3,NA,"Sonoma"
"1790","healdsburg",NA,NA,1,NA,"Sonoma"
"1791","healdsburg","3/1/2017",NA,2,NA,"Sonoma"
"1792","healdsburg","6/1/2012",NA,1,NA,"Sonoma"
"1793","healdsburg","11/1/2018",NA,2,NA,"Sonoma"
"1794","healdsburg","11/3/2020",NA,1,NA,"Sonoma"
"1795","healdsburg","9/1/2017",NA,5,NA,"Sonoma"
"1796","healdsburg","3/1/2017",NA,2,NA,"Sonoma"
"1797","healdsburg","11/1/2018",NA,3,NA,"Sonoma"
"1798","healdsburg",NA,NA,1,NA,"Sonoma"
"1799","healdsburg","11/1/2018",NA,2,NA,"Sonoma"
"1800","healdsburg","9/1/2017",NA,1,NA,"Sonoma"
"1801","healdsburg","5/1/2016",NA,3,NA,"Sonoma"
"1802","healdsburg","3/1/2019",NA,2,NA,"Sonoma"
"1803","healdsburg","3/1/2019",NA,3,NA,"Sonoma"
"1804","healdsburg","6/1/2015",NA,1,NA,"Sonoma"
"1805","healdsburg",NA,NA,5,NA,"Sonoma"
"1806","healdsburg",NA,NA,4,NA,"Sonoma"
"1807","healdsburg","9/1/2017",NA,1,NA,"Sonoma"
"1808","healdsburg",NA,NA,2,NA,"Sonoma"
"1809","healdsburg","9/1/2017",NA,1,NA,"Sonoma"
"1810","healdsburg","5/1/2011",NA,4,NA,"Sonoma"
"1811","healdsburg","7/11/2017",NA,1,NA,"Sonoma"
"1812","hemet","11/1/2013",NA,1,NA,"Riverside"
"1813","hemet","4/9/2013",NA,2,NA,"Riverside"
"1814","hemet","3/15/2011",NA,1,NA,"Riverside"
"1815","hemet",NA,NA,2,NA,"Riverside"
"1816","hemet","8/1/2015",NA,2,NA,"Riverside"
"1817","hemet",NA,NA,NA,2,"Riverside"
"1818","hemet","11/1/2013",NA,1,NA,"Riverside"
"1819","hemet","3/15/2011",NA,1,NA,"Riverside"
"1820","hermosa beach",NA,NA,2,NA,"Los Angeles"
"1821","hermosa beach",NA,NA,2,2,"Los Angeles"
"1822","hermosa beach","1/20/2020",NA,2,NA,"Los Angeles"
"1823","hermosa beach","6/12/2020",NA,NA,20,"Los Angeles"
"1824","hermosa beach","6/26/2020",NA,8,NA,"Los Angeles"
"1825","hermosa beach",NA,NA,1,2,"Los Angeles"
"1826","hesperia","11/16/2020",NA,NA,16,"San Bernardino"
"1827","hesperia",NA,NA,NA,10,"San Bernardino"
"1828","hesperia",NA,NA,8,NA,"San Bernardino"
"1829","hesperia",NA,NA,2,NA,"San Bernardino"
"1830","highland",NA,NA,1,2,"San Bernardino"
"1831","highland",NA,NA,NA,4,"San Bernardino"
"1832","highland",NA,NA,22,NA,"San Bernardino"
"1833","highland",NA,NA,8,NA,"San Bernardino"
"1834","highland","5/1/2016",NA,2,NA,"San Bernardino"
"1835","highland",NA,NA,NA,2,"San Bernardino"
"1836","highland",NA,NA,10,NA,"San Bernardino"
"1837","highland",NA,NA,4,NA,"San Bernardino"
"1838","hollister",NA,NA,2,NA,"San Benito"
"1839","hollister",NA,NA,1,NA,"San Benito"
"1840","hollister",NA,NA,2,NA,"San Benito"
"1841","hollister","7/23/2018",NA,NA,20,"San Benito"
"1842","hollister",NA,NA,NA,2,"San Benito"
"1843","hollister",NA,NA,2,NA,"San Benito"
"1844","hollister",NA,NA,2,NA,"San Benito"
"1845","hollister",NA,NA,2,6,"San Benito"
"1846","hopland","5/1/2015",NA,3,NA,"Mendocino"
"1847","hopland","5/1/2016",NA,2,NA,"Mendocino"
"1848","hornbrook",NA,NA,NA,2,"Siskiyou"
"1849","hornbrook",NA,NA,NA,2,"Siskiyou"
"1850","huntington beach","1/20/2020",NA,2,NA,"Orange"
"1851","huntington beach",NA,NA,1,NA,"Orange"
"1852","huntington beach",NA,NA,2,NA,"Orange"
"1853","huntington beach","3/15/2011",NA,1,NA,"Orange"
"1854","huntington beach",NA,NA,1,2,"Orange"
"1855","huntington beach",NA,NA,4,NA,"Orange"
"1856","huntington beach","1/20/2020",NA,1,NA,"Orange"
"1857","huntington beach",NA,NA,4,NA,"Orange"
"1858","huntington beach",NA,NA,5,NA,"Orange"
"1859","huntington beach",NA,NA,NA,1,"Orange"
"1860","huntington beach",NA,NA,2,NA,"Orange"
"1861","huntington beach",NA,NA,2,NA,"Orange"
"1862","huntington beach","1/20/2020",NA,2,NA,"Orange"
"1863","huntington beach",NA,NA,6,NA,"Orange"
"1864","huntington beach",NA,NA,2,NA,"Orange"
"1865","huntington beach","12/15/2016",NA,3,NA,"Orange"
"1866","huntington beach",NA,NA,1,3,"Orange"
"1867","huntington beach",NA,NA,8,NA,"Orange"
"1868","huntington beach",NA,NA,2,NA,"Orange"
"1869","huntington beach",NA,NA,NA,2,"Orange"
"1870","huntington beach",NA,NA,2,NA,"Orange"
"1871","huntington beach","12/24/2018",NA,6,NA,"Orange"
"1872","huntington beach",NA,NA,2,NA,"Orange"
"1873","huntington beach","1/20/2020",NA,2,NA,"Orange"
"1874","huntington beach",NA,NA,1,2,"Orange"
"1875","huntington beach","1/20/2020",NA,2,NA,"Orange"
"1876","huntington beach",NA,NA,1,2,"Orange"
"1877","huntington beach",NA,NA,2,NA,"Orange"
"1878","huntington beach",NA,NA,1,3,"Orange"
"1879","huntington beach","5/1/2015",NA,3,NA,"Orange"
"1880","huntington beach",NA,NA,NA,2,"Orange"
"1881","huntington beach","3/15/2011",NA,2,1,"Orange"
"1882","huntington beach",NA,NA,NA,2,"Orange"
"1883","huntington beach",NA,NA,2,NA,"Orange"
"1884","huntington beach",NA,NA,4,NA,"Orange"
"1885","huntington beach",NA,NA,4,NA,"Orange"
"1886","huron",NA,NA,2,NA,"Fresno"
"1887","huron",NA,NA,4,NA,"Fresno"
"1888","huron","3/1/2017",NA,2,NA,"Fresno"
"1889","huron",NA,NA,4,NA,"Fresno"
"1890","idyllwild","9/1/2017",NA,2,NA,"Riverside"
"1891","imperial beach",NA,NA,2,NA,"San Diego"
"1892","imperial beach",NA,NA,1,NA,"San Diego"
"1893","indian wells","2/15/2012",NA,2,NA,"Riverside"
"1894","indian wells","3/26/2013",NA,1,NA,"Riverside"
"1895","indian wells",NA,NA,2,NA,"Riverside"
"1896","indian wells","2/15/2012",NA,4,NA,"Riverside"
"1897","indian wells","6/1/2016",NA,4,NA,"Riverside"
"1898","indian wells","8/15/2016",NA,3,NA,"Riverside"
"1899","indian wells",NA,NA,2,NA,"Riverside"
"1900","indian wells","11/3/2020",NA,2,NA,"Riverside"
"1901","indian wells",NA,NA,2,NA,"Riverside"
"1902","indio",NA,NA,4,1,"Riverside"
"1903","indio",NA,NA,2,NA,"Riverside"
"1904","indio",NA,NA,2,2,"Riverside"
"1905","indio",NA,NA,NA,4,"Riverside"
"1906","indio",NA,NA,2,NA,"Riverside"
"1907","indio",NA,NA,2,NA,"Riverside"
"1908","indio","11/1/2018",NA,4,NA,"Riverside"
"1909","indio",NA,NA,4,NA,"Riverside"
"1910","indio",NA,NA,1,NA,"Riverside"
"1911","indio",NA,NA,4,NA,"Riverside"
"1912","indio","10/1/2014",NA,NA,10,"Riverside"
"1913","inglewood","4/1/2019",NA,1,NA,"Los Angeles"
"1914","inglewood",NA,NA,4,NA,"Los Angeles"
"1915","inglewood",NA,NA,2,NA,"Los Angeles"
"1916","inglewood",NA,NA,NA,4,"Los Angeles"
"1917","inglewood",NA,NA,1,NA,"Los Angeles"
"1918","inglewood",NA,NA,2,NA,"Los Angeles"
"1919","inglewood","8/30/2017",NA,32,NA,"Los Angeles"
"1920","inglewood",NA,NA,2,NA,"Los Angeles"
"1921","inverness","3/1/2017",NA,4,NA,"Marin"
"1922","inyokern","3/1/2015",NA,NA,4,"Kern"
"1923","irvine",NA,NA,3,NA,"Orange"
"1924","irvine","1/1/2019",NA,3,1,"Orange"
"1925","irvine","11/3/2020",NA,10,NA,"Orange"
"1926","irvine","10/19/2019",NA,NA,12,"Orange"
"1927","irvine",NA,NA,6,NA,"Orange"
"1928","irvine",NA,NA,2,4,"Orange"
"1929","irvine",NA,NA,6,NA,"Orange"
"1930","irvine",NA,NA,3,NA,"Orange"
"1931","irvine",NA,NA,10,NA,"Orange"
"1932","irvine","5/16/2017",NA,2,NA,"Orange"
"1933","irvine",NA,NA,9,NA,"Orange"
"1934","irvine",NA,NA,6,NA,"Orange"
"1935","irvine","1/1/2019",NA,NA,1,"Orange"
"1936","irvine",NA,NA,10,NA,"Orange"
"1937","irvine",NA,NA,NA,2,"Orange"
"1938","irvine",NA,NA,18,NA,"Orange"
"1939","irvine",NA,NA,1,NA,"Orange"
"1940","irvine",NA,NA,3,2,"Orange"
"1941","irvine",NA,NA,4,NA,"Orange"
"1942","irvine","5/1/2019",NA,2,NA,"Orange"
"1943","irvine",NA,NA,5,NA,"Orange"
"1944","irvine",NA,NA,2,NA,"Orange"
"1945","irvine",NA,NA,6,NA,"Orange"
"1946","irvine",NA,NA,4,NA,"Orange"
"1947","irvine",NA,NA,5,NA,"Orange"
"1948","irvine",NA,NA,8,NA,"Orange"
"1949","irvine",NA,NA,NA,2,"Orange"
"1950","irvine","11/1/2018",NA,2,NA,"Orange"
"1951","irvine",NA,NA,2,NA,"Orange"
"1952","irvine","10/4/2019",NA,7,NA,"Orange"
"1953","irvine",NA,NA,3,NA,"Orange"
"1954","irvine",NA,NA,3,NA,"Orange"
"1955","irvine",NA,NA,4,NA,"Orange"
"1956","irvine",NA,NA,2,2,"Orange"
"1957","irvine","12/28/2020",NA,NA,24,"Orange"
"1958","irvine",NA,NA,2,NA,"Orange"
"1959","irvine","5/16/2017",NA,2,NA,"Orange"
"1960","irvine",NA,NA,4,NA,"Orange"
"1961","irvine",NA,NA,2,NA,"Orange"
